campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,calculated_roas,ctr,conversion_rate,cpc,cpa
450600,App Push Notification,2023-11-24,New Users,Social Media,924,257,32,61.47,313.94,2.6,5.107206767528876,0.27813852813852813,0.1245136186770428,0.2391828793774319,1.9209375
789604,Email Campaign,2023-11-24,Premium,Email,767,293,60,86.82,364.99,1.64,4.20398525685326,0.3820078226857888,0.20477815699658702,0.29631399317406143,1.4469999999999998
722156,Referral Program,2023-11-24,New Users,Email,521,77,54,66.88,359.26,1.77,5.371710526315789,0.14779270633397312,0.7012987012987013,0.8685714285714285,1.2385185185185184
721240,New User Discount,2023-11-25,All,Social Media,512,146,55,74.97,151.51,2.54,2.02094171001734,0.28515625,0.3767123287671233,0.5134931506849315,1.3630909090909091
540352,Weekend Special,2023-11-25,All,SMS,546,160,69,89.49,443.1,2.97,4.951391216895743,0.29304029304029305,0.43125,0.5593125,1.2969565217391303
242856,Festival Offer,2023-11-25,All,Email,948,288,16,53.42,467.79,2.34,8.756832646948709,0.3037974683544304,0.05555555555555555,0.18548611111111113,3.33875
201724,Flash Sale,2023-11-25,Inactive,SMS,449,156,46,58.16,281.86,2.69,4.846286107290235,0.34743875278396436,0.2948717948717949,0.3728205128205128,1.2643478260869565
295591,Membership Drive,2023-11-25,Inactive,Email,731,171,27,92.83,225.69,3.67,2.4312183561348704,0.23392612859097128,0.15789473684210525,0.5428654970760234,3.438148148148148
218231,Category Promotion,2023-11-25,All,Social Media,757,241,72,50.48,477.95,3.35,9.468106180665611,0.31836195508586523,0.2987551867219917,0.20946058091286307,0.701111111111111
849691,App Push Notification,2023-11-25,Premium,SMS,448,258,97,64.29,378.23,2.49,5.88318556540675,0.5758928571428571,0.375968992248062,0.24918604651162793,0.6627835051546392
966996,Email Campaign,2023-11-25,Premium,Email,438,298,93,72.04,179.79,2.17,2.4956968350916156,0.680365296803653,0.31208053691275167,0.24174496644295304,0.7746236559139785
282214,Referral Program,2023-11-25,All,SMS,916,191,11,79.78,278.25,2.07,3.487716219603911,0.20851528384279475,0.05759162303664921,0.41769633507853404,7.252727272727273
36676,New User Discount,2023-11-26,New Users,App,925,115,65,55.18,141.72,2.78,2.568321855744835,0.12432432432432433,0.5652173913043478,0.47982608695652174,0.8489230769230769
972021,Weekend Special,2023-11-26,All,App,606,300,29,72.72,111.05,3.11,1.527090209020902,0.49504950495049505,0.09666666666666666,0.2424,2.5075862068965518
841991,Festival Offer,2023-11-26,All,Social Media,860,104,32,53.42,484.57,3.93,9.070947210782478,0.12093023255813953,0.3076923076923077,0.5136538461538461,1.669375
460740,Flash Sale,2023-11-26,Inactive,Social Media,425,161,34,98.24,331.54,2.12,3.374796416938111,0.3788235294117647,0.2111801242236025,0.6101863354037267,2.889411764705882
363289,Membership Drive,2023-11-26,Premium,Social Media,705,154,28,98.99,445.62,2.55,4.501666835033842,0.21843971631205675,0.18181818181818182,0.6427922077922078,3.535357142857143
250121,Category Promotion,2023-11-26,Inactive,SMS,790,231,17,85.34,306.64,3.48,3.593156784626201,0.29240506329113924,0.0735930735930736,0.36943722943722945,5.0200000000000005
208241,App Push Notification,2023-11-26,All,SMS,804,183,52,84.76,229.66,1.59,2.7095327984898536,0.22761194029850745,0.28415300546448086,0.46316939890710385,1.6300000000000001
301628,Email Campaign,2023-11-26,New Users,SMS,550,217,91,94.32,383.62,2.16,4.067217981340119,0.39454545454545453,0.41935483870967744,0.4346543778801843,1.0364835164835164
977964,Referral Program,2023-11-26,Premium,Email,513,251,55,63.06,169.58,3.87,2.6891849032667303,0.48927875243664715,0.21912350597609562,0.25123505976095617,1.1465454545454545
336345,New User Discount,2023-11-27,Inactive,Email,697,223,67,70.33,370.13,1.86,5.262761268306555,0.3199426111908178,0.3004484304932735,0.3153811659192825,1.0497014925373134
933850,Weekend Special,2023-11-27,New Users,SMS,497,85,57,92.26,149.27,3.06,1.6179275959245611,0.1710261569416499,0.6705882352941176,1.0854117647058825,1.6185964912280704
499587,Festival Offer,2023-11-27,All,Email,528,195,61,90.81,224.98,3.84,2.4774804536945267,0.3693181818181818,0.3128205128205128,0.4656923076923077,1.488688524590164
163261,Flash Sale,2023-11-27,All,Social Media,500,104,32,95.72,277.54,1.93,2.8994985374007523,0.208,0.3076923076923077,0.9203846153846154,2.99125
777072,Membership Drive,2023-11-27,Inactive,App,733,128,41,80.28,205.77,1.84,2.563153961136024,0.17462482946793997,0.3203125,0.6271875,1.9580487804878048
85246,Category Promotion,2023-11-27,Premium,App,536,112,14,51.5,409.99,2.72,7.960970873786408,0.208955223880597,0.125,0.45982142857142855,3.6785714285714284
909992,App Push Notification,2023-11-27,Inactive,SMS,531,139,22,67.74,199.46,3.73,2.944493652199587,0.2617702448210923,0.15827338129496402,0.4873381294964028,3.0790909090909087
851109,Email Campaign,2023-11-27,Inactive,Social Media,908,101,10,80.23,106.29,3.0,1.3248161535585192,0.11123348017621146,0.09900990099009901,0.7943564356435644,8.023
316490,Referral Program,2023-11-27,All,Email,679,227,31,88.45,334.67,2.86,3.783719615602035,0.33431516936671574,0.13656387665198239,0.389647577092511,2.853225806451613
763208,New User Discount,2023-11-28,Inactive,SMS,770,135,89,88.94,461.11,3.67,5.184506408814932,0.17532467532467533,0.6592592592592592,0.6588148148148149,0.9993258426966292
880487,Weekend Special,2023-11-28,New Users,App,914,124,44,79.61,400.11,3.97,5.025876146212788,0.13566739606126915,0.3548387096774194,0.642016129032258,1.8093181818181818
362751,Festival Offer,2023-11-28,Inactive,SMS,969,211,42,99.22,289.65,3.89,2.9192703084055633,0.21775025799793601,0.1990521327014218,0.47023696682464455,2.3623809523809522
886610,Flash Sale,2023-11-28,All,Social Media,905,253,57,83.37,474.59,3.41,5.692575266882571,0.2795580110497238,0.22529644268774704,0.3295256916996048,1.4626315789473685
497821,Membership Drive,2023-11-28,All,SMS,569,245,80,75.21,189.94,3.49,2.525462039622391,0.4305799648506151,0.32653061224489793,0.3069795918367347,0.9401249999999999
439200,Category Promotion,2023-11-28,Premium,Email,835,207,69,61.33,119.8,2.68,1.9533670308168922,0.24790419161676647,0.3333333333333333,0.29628019323671495,0.8888405797101449
733617,App Push Notification,2023-11-28,Premium,Social Media,665,74,45,70.57,383.35,1.75,5.432194983704124,0.11127819548872181,0.6081081081081081,0.9536486486486485,1.568222222222222
46939,Email Campaign,2023-11-28,Premium,Social Media,567,80,32,70.91,443.8,2.52,6.258637709772952,0.14109347442680775,0.4,0.8863749999999999,2.2159375
488759,Referral Program,2023-11-28,New Users,SMS,820,221,93,74.75,376.94,2.14,5.042675585284281,0.26951219512195124,0.42081447963800905,0.3382352941176471,0.803763440860215
653948,New User Discount,2023-11-29,New Users,Social Media,852,142,88,76.76,156.61,1.91,2.040255341323606,0.16666666666666666,0.6197183098591549,0.5405633802816902,0.8722727272727273
206998,Weekend Special,2023-11-29,New Users,Social Media,570,122,16,50.91,480.61,2.46,9.440384993125123,0.21403508771929824,0.13114754098360656,0.4172950819672131,3.181875
949497,Festival Offer,2023-11-29,New Users,Social Media,569,179,76,96.34,418.96,3.71,4.348764791363919,0.3145869947275923,0.4245810055865922,0.5382122905027933,1.2676315789473684
195650,Flash Sale,2023-11-29,New Users,Email,437,216,48,82.48,173.36,1.84,2.10184287099903,0.494279176201373,0.2222222222222222,0.3818518518518519,1.7183333333333335
988149,Membership Drive,2023-11-29,Inactive,Social Media,863,268,61,60.28,292.48,3.83,4.852023888520239,0.3105446118192352,0.22761194029850745,0.22492537313432837,0.9881967213114754
859741,Category Promotion,2023-11-29,All,App,543,58,18,90.69,175.21,2.37,1.9319660381519463,0.10681399631675875,0.3103448275862069,1.5636206896551723,5.038333333333333
79168,App Push Notification,2023-11-29,Premium,SMS,602,67,88,89.12,363.41,3.87,4.077760323159785,0.11129568106312292,1.3134328358208955,1.3301492537313433,1.0127272727272727
694962,Email Campaign,2023-11-29,Inactive,Email,975,89,89,67.15,489.97,3.17,7.296649292628444,0.09128205128205129,1.0,0.754494382022472,0.754494382022472
257779,Referral Program,2023-11-29,All,App,802,60,15,63.24,213.54,3.7,3.376660341555977,0.07481296758104738,0.25,1.054,4.216
700104,New User Discount,2023-11-30,New Users,Email,742,53,26,54.16,271.83,3.88,5.019017725258493,0.07142857142857142,0.49056603773584906,1.02188679245283,2.083076923076923
717390,Weekend Special,2023-11-30,Inactive,App,587,56,100,92.97,491.24,3.28,5.2838550069915025,0.09540034071550256,1.7857142857142858,1.6601785714285715,0.9297
323801,Festival Offer,2023-11-30,All,Social Media,681,80,10,57.96,205.85,2.3,3.5515873015873014,0.11747430249632893,0.125,0.7245,5.796
260002,Flash Sale,2023-11-30,Inactive,SMS,919,193,96,65.38,253.95,2.4,3.8842153563780975,0.2100108813928183,0.49740932642487046,0.3387564766839378,0.6810416666666667
254669,Membership Drive,2023-11-30,All,SMS,964,169,21,71.56,349.35,2.47,4.881917272219117,0.17531120331950206,0.1242603550295858,0.42343195266272193,3.4076190476190478
37043,Category Promotion,2023-11-30,New Users,Social Media,589,223,81,90.13,187.15,3.48,2.0764451348052813,0.37860780984719866,0.3632286995515695,0.40417040358744394,1.112716049382716
821358,App Push Notification,2023-11-30,All,App,945,215,20,69.25,315.09,3.34,4.550036101083032,0.2275132275132275,0.09302325581395349,0.32209302325581396,3.4625
176073,Email Campaign,2023-11-30,All,Email,495,155,57,87.65,490.11,3.22,5.591671420422133,0.31313131313131315,0.36774193548387096,0.565483870967742,1.537719298245614
629144,Referral Program,2023-11-30,Inactive,App,425,290,44,55.35,369.53,2.96,6.67624209575429,0.6823529411764706,0.15172413793103448,0.19086206896551725,1.2579545454545455
145538,New User Discount,2023-12-01,Premium,SMS,467,253,65,95.87,109.14,2.37,1.1384166058203817,0.5417558886509636,0.25691699604743085,0.3789328063241107,1.474923076923077
664357,Weekend Special,2023-12-01,New Users,App,400,189,77,94.67,379.24,3.74,4.005915284673075,0.4725,0.4074074074074074,0.500899470899471,1.2294805194805194
946655,Festival Offer,2023-12-01,Premium,Social Media,559,85,55,91.63,450.06,1.84,4.9117101386008954,0.1520572450805009,0.6470588235294118,1.0779999999999998,1.666
407832,Flash Sale,2023-12-01,Inactive,App,788,288,55,97.82,468.98,2.03,4.794316090778982,0.36548223350253806,0.1909722222222222,0.33965277777777775,1.7785454545454544
475171,Membership Drive,2023-12-01,All,Email,855,136,21,93.44,241.83,1.79,2.5880779109589045,0.15906432748538013,0.15441176470588236,0.6870588235294117,4.449523809523809
346134,Category Promotion,2023-12-01,Inactive,SMS,745,168,53,50.12,454.34,2.03,9.065043894652833,0.22550335570469798,0.31547619047619047,0.29833333333333334,0.9456603773584905
436143,App Push Notification,2023-12-01,All,Social Media,465,287,89,52.63,470.83,2.19,8.946038381151434,0.6172043010752688,0.31010452961672474,0.18337979094076656,0.5913483146067416
559851,Email Campaign,2023-12-01,New Users,SMS,873,131,58,55.28,265.8,3.22,4.808248914616498,0.15005727376861397,0.44274809160305345,0.4219847328244275,0.9531034482758621
952017,Referral Program,2023-12-01,All,Social Media,444,148,37,72.95,296.51,1.97,4.064564770390678,0.3333333333333333,0.25,0.49290540540540545,1.9716216216216218
647357,New User Discount,2023-12-02,All,App,853,82,31,98.27,228.71,2.63,2.327363386587972,0.09613130128956623,0.3780487804878049,1.1984146341463413,3.17
170691,Weekend Special,2023-12-02,Inactive,SMS,958,237,56,54.26,414.05,1.91,7.63085145595282,0.24739039665970772,0.23628691983122363,0.2289451476793249,0.9689285714285714
287511,Festival Offer,2023-12-02,Inactive,Email,831,190,23,68.85,486.95,3.9,7.072621641249093,0.2286401925391095,0.12105263157894737,0.36236842105263156,2.993478260869565
149083,Flash Sale,2023-12-02,New Users,Social Media,935,164,93,93.05,161.24,2.6,1.7328318108543794,0.1754010695187166,0.5670731707317073,0.5673780487804878,1.000537634408602
460304,Membership Drive,2023-12-02,New Users,Social Media,624,262,65,88.13,230.68,3.83,2.617496879609668,0.4198717948717949,0.2480916030534351,0.3363740458015267,1.3558461538461537
66121,Category Promotion,2023-12-02,Inactive,Email,724,175,16,99.12,375.84,1.54,3.7917675544794185,0.24171270718232044,0.09142857142857143,0.5664,6.195
757600,App Push Notification,2023-12-02,Inactive,Email,908,113,59,73.27,338.39,2.25,4.618397707110686,0.12444933920704845,0.5221238938053098,0.6484070796460176,1.241864406779661
613133,Email Campaign,2023-12-02,All,SMS,557,64,74,63.93,455.87,3.77,7.130768027530111,0.11490125673249552,1.15625,0.99890625,0.8639189189189189
770240,Referral Program,2023-12-02,Inactive,Social Media,415,123,33,77.39,288.69,3.25,3.7303269156221734,0.2963855421686747,0.2682926829268293,0.6291869918699187,2.345151515151515
123515,New User Discount,2023-12-03,Inactive,Email,816,95,26,58.63,447.74,2.52,7.636704758655978,0.11642156862745098,0.2736842105263158,0.6171578947368421,2.255
413698,Weekend Special,2023-12-03,Premium,Email,855,246,46,99.96,499.87,2.78,5.000700280112045,0.28771929824561404,0.18699186991869918,0.4063414634146341,2.1730434782608694
773633,Festival Offer,2023-12-03,Inactive,Email,925,118,60,72.07,404.46,1.81,5.612043846260581,0.12756756756756757,0.5084745762711864,0.6107627118644067,1.2011666666666665
660544,Flash Sale,2023-12-03,New Users,SMS,893,166,36,87.99,415.93,1.68,4.727014433458348,0.1858902575587906,0.21686746987951808,0.5300602409638554,2.4441666666666664
337111,Membership Drive,2023-12-03,New Users,Social Media,751,253,94,83.49,498.52,2.21,5.971014492753623,0.33688415446071907,0.3715415019762846,0.32999999999999996,0.8881914893617021
618852,Category Promotion,2023-12-03,Inactive,Social Media,632,255,11,54.33,156.93,3.21,2.888459414688018,0.40348101265822783,0.043137254901960784,0.21305882352941174,4.9390909090909085
475593,App Push Notification,2023-12-03,All,Email,745,108,70,61.27,456.0,3.63,7.4424677656275495,0.14496644295302014,0.6481481481481481,0.5673148148148148,0.8752857142857143
800228,Email Campaign,2023-12-03,Inactive,App,787,108,72,97.31,234.32,1.63,2.4079745144383926,0.1372299872935197,0.6666666666666666,0.9010185185185186,1.3515277777777779
735087,Referral Program,2023-12-03,New Users,SMS,501,205,17,97.79,202.76,2.8,2.073422640351774,0.4091816367265469,0.08292682926829269,0.4770243902439025,5.752352941176471
413591,New User Discount,2023-12-04,All,SMS,778,204,46,98.17,466.98,1.96,4.7568503616176026,0.2622107969151671,0.22549019607843138,0.48122549019607846,2.134130434782609
97675,Weekend Special,2023-12-04,All,Social Media,862,228,27,92.43,453.47,1.54,4.906091095964514,0.26450116009280744,0.11842105263157894,0.4053947368421053,3.423333333333334
517079,Festival Offer,2023-12-04,New Users,App,808,50,12,57.63,309.0,2.29,5.361790733992712,0.06188118811881188,0.24,1.1526,4.8025
985274,Flash Sale,2023-12-04,Premium,App,968,165,26,66.7,451.41,3.73,6.767766116941529,0.17045454545454544,0.15757575757575756,0.40424242424242424,2.5653846153846156
202496,Membership Drive,2023-12-04,Premium,Email,999,270,39,73.41,214.63,1.52,2.9237161149707127,0.2702702702702703,0.14444444444444443,0.2718888888888889,1.8823076923076922
588382,Category Promotion,2023-12-04,New Users,Email,706,57,58,77.21,337.06,4.0,4.365496697319,0.08073654390934844,1.0175438596491229,1.3545614035087719,1.331206896551724
276522,App Push Notification,2023-12-04,New Users,Social Media,692,51,91,91.65,380.51,2.39,4.1517730496453895,0.07369942196531792,1.7843137254901962,1.7970588235294118,1.0071428571428571
131322,Email Campaign,2023-12-04,Inactive,Email,976,223,23,67.77,204.98,1.94,3.0246421720525305,0.22848360655737704,0.1031390134529148,0.30390134529147983,2.946521739130435
194351,Referral Program,2023-12-04,All,Email,576,285,73,69.22,220.82,3.61,3.190118462872002,0.4947916666666667,0.256140350877193,0.24287719298245614,0.9482191780821918
170770,New User Discount,2023-12-05,All,Email,493,110,84,67.11,333.07,3.9,4.9630457457904935,0.2231237322515213,0.7636363636363637,0.6100909090909091,0.7989285714285714
555776,Weekend Special,2023-12-05,Premium,App,873,93,25,77.05,375.46,3.6,4.872939649578196,0.10652920962199312,0.26881720430107525,0.828494623655914,3.082
819890,Festival Offer,2023-12-05,All,App,581,60,69,79.17,229.36,1.78,2.8970569660224834,0.10327022375215146,1.15,1.3195000000000001,1.147391304347826
426382,Flash Sale,2023-12-05,Inactive,Social Media,707,199,51,95.01,242.95,3.76,2.5570992527102407,0.2814710042432815,0.2562814070351759,0.4774371859296483,1.8629411764705883
179173,Membership Drive,2023-12-05,All,Social Media,765,130,62,57.05,162.64,1.9,2.850832602979842,0.16993464052287582,0.47692307692307695,0.43884615384615383,0.9201612903225806
267765,Category Promotion,2023-12-05,Premium,SMS,621,89,39,70.22,469.34,3.79,6.68385075477072,0.143317230273752,0.43820224719101125,0.7889887640449438,1.8005128205128205
997250,App Push Notification,2023-12-05,New Users,Social Media,543,82,34,69.07,432.71,3.85,6.264803822209353,0.15101289134438306,0.4146341463414634,0.8423170731707317,2.031470588235294
575159,Email Campaign,2023-12-05,Inactive,Social Media,991,255,81,69.45,279.74,2.06,4.027933765298776,0.25731584258324924,0.3176470588235294,0.2723529411764706,0.8574074074074074
309147,Referral Program,2023-12-05,New Users,Email,977,219,16,97.52,342.22,1.83,3.509228876127974,0.2241555783009212,0.0730593607305936,0.44529680365296803,6.095
317095,New User Discount,2023-12-06,New Users,Email,495,104,19,88.78,494.88,2.07,5.574228429826538,0.2101010101010101,0.18269230769230768,0.8536538461538462,4.672631578947368
